,phrase,label,sentiment,subjectivity,language,count
Balmoral,Balmoral,GPE,0.07777777777777778,0.16999999999999998,en,5
York,York,GPE,0.003333333333333334,0.17723931623931627,en,5
U.S,U.S,GPE,0.00909090909090909,0.06141414141414141,en,5
NC,NC,GPE,0.10863636363636364,0.21712121212121213,en,5
Latin America,Latin America,LOC,0.00909090909090909,0.09696969696969697,en,5
Colorado,Colorado,GPE,0.0125,0.07083333333333333,en,5
Americas,Americas,LOC,0.13333333333333333,0.2916666666666667,en,5
Lebanon,Lebanon,GPE,-0.04111111111111111,0.07444444444444445,en,5
New Delhi,New Delhi,GPE,0.10363636363636361,0.2721212121212121,en,5
Fla.,Fla.,GPE,0.4257575757575758,0.8336363636363636,en,5
Inter Miami,Inter Miami,GPE,0.12833333333333333,0.31333333333333335,en,5
USA,USA,GPE,0.10166666666666671,0.30333333333333334,en,5
Havana,Havana,GPE,-0.07150000000000001,0.10900000000000001,en,5
Pennsylvania,Pennsylvania,GPE,-0.016212121212121212,0.1856818181818182,en,5
Dallas,Dallas,GPE,0.06818181818181818,0.25227272727272726,en,4
Bari,Bari,GPE,0.023809523809523808,0.06339285714285714,en,4
Jordan,Jordan,GPE,0.0026041666666666644,0.1796875,en,4
Colombia,Colombia,GPE,-0.23035714285714284,0.2571428571428572,en,4
N.H.,N.H.,GPE,0.0,0.375,en,4
Action'Epstein,Action'Epstein,GPE,0.005072601010100999,0.3170012626262626,en,4
Epstein Island,Epstein Island,GPE,0.125,0.4375,en,4
Japan,Japan,GPE,0.017045454545454544,0.11931818181818182,en,4
Utah,Utah,GPE,-0.090625,0.425,en,4
Maine,Maine,GPE,-0.05625000000000001,0.26875,en,4
Australia,Australia,GPE,0.11833333333333335,0.3166666666666667,en,4
Nashville,Nashville,GPE,0.06642316017316016,0.14710497835497835,en,4
Argentina,Argentina,GPE,0.0625,0.0625,en,4
Palestine,Palestine,GPE,-0.08888888888888889,0.11666666666666667,en,4
Taiwan,Taiwan,GPE,-0.041287878787878804,0.16515151515151516,en,4
ORLANDO,ORLANDO,GPE,0.46969696969696967,0.9545454545454546,en,4
Virgin Islands,Virgin Islands,GPE,0.040584415584415584,0.22932900432900433,en,4
Brazil,Brazil,GPE,-0.04166666666666666,0.3333333333333333,en,4
Culver City,Culver City,GPE,-0.061666666666666675,0.38000000000000006,en,3
Earth,Earth,LOC,0.0,0.16666666666666666,en,3
Brooklyn,Brooklyn,GPE,-0.19999999999999998,0.46666666666666673,en,3
the Caribbean Sea,the Caribbean Sea,LOC,-0.05277777777777778,0.061111111111111116,en,3
the US Virgin Islands,the US Virgin Islands,GPE,0.04545454545454545,0.27651515151515155,en,3
