keyword,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
'Drake Maye',-0.05303030303030304,1.0,0.29545454545454547,1.0,1.0
'Dua Lipa',1.3829805585710864,1.0,0.7979237725237566,1.0,1.0
'Ed Gallrein',0.4667594275506233,0.7694762963150233,-0.019674881130544167,0.9013506550303471,44.0
'Elizabeth Warren',-0.041322415110274416,1.291355418847752,-0.46276534111717815,1.1922202226762426,5.0
'Elon Musk',-0.4026885823420048,0.7346003275081759,-0.6009740718846842,1.4151100801735415,7.0
'Emily Blunt',0.06983782030839447,0.9955780231284984,-0.6048675636967253,0.22196127472191557,2.0
'Emmanuel Macron',0.053729141659945245,0.9240155191698403,0.37668295569959725,0.46728985533484574,2.0
'Emmanuel Moulin',-0.3486424652704834,0.4184074157244901,-0.1804381992578,0.6180699933719315,3.0
'Epstein Files',0.280361112244846,0.5835865603133221,-0.7362817911099754,0.9227295580967085,6.0
'Eric Dane',1.1569843029730704,1.7005718429486103,0.15699852092262767,1.5330133840943534,3.0
'Eric Trump',-2.4388837096712983,1.0,0.36165604128773077,1.0,1.0
'Erika Kirk',-1.081621636691534,1.0104187818462673,-0.3138185368215394,1.3159820205794792,5.0
'Friedrich Merz',-0.47795400696033463,1.0,-0.8466638370094616,1.0,1.0
'Gavin Newsom',-0.9434419968537605,1.0,0.19944854728179082,1.0,1.0
'Geraldo Rivera',-0.37322264575234826,0.3141231569527515,0.12952507102154767,0.294129242256235,3.0
'Ghislaine Maxwell',-0.0888741779329166,0.8293203548663141,-0.12318335435990367,0.7753860509561852,25.0
'Graham Platner',0.08696400627153142,0.9989286792701121,0.24102772512315054,0.8536641910994942,62.0
'Greta Gerwig',0.10726531619221798,1.0,-0.07092678727805948,1.0,1.0
'HBO Max',0.06872122490731644,0.7775345435434916,-0.1274252009302686,0.7116101395138178,35.0
'Hailey Bieber',0.575510217566554,1.0,0.23944386528350398,1.0,1.0
'Harriet Sperling',0.2956042214488216,1.0628277119154637,-0.15600001380062886,1.000230996371176,39.0
'Harrison Ford',2.01634432383656,1.0,0.34761620482089456,1.0,1.0
'Harry Met Sally',-0.765098984836174,1.0,0.5554847172419313,1.0,1.0
'Hillary Clinton',-0.7397231624039852,1.3512711544626161,-0.5869445432393599,1.271506531866569,2.0
'Hoda Kotb',0.12776094226649043,1.0,0.9657941628617779,1.0,1.0
'Howard Lutnick',0.0098571173926419,1.1848266609154143,0.22849457845468352,1.279642264906178,5.0
'Hunter Biden',0.2333160751834498,1.0,-0.8719149050437676,1.0,1.0
'Hunter Schafer',0.012884274600369106,1.3383315235419637,0.043364392914964155,0.9300863409763729,10.0
'Ilhan Omar',-0.210928572575169,0.5295266379913648,-0.2613536529025089,0.794214829672507,9.0
'Isaac Herzog',-0.3031779440774132,1.0582179067307507,-0.12770069870214185,1.225797390109296,10.0
'JD Vance',-0.08334886674672559,0.9830418083611447,0.18660940274688792,1.0189952609301747,34.0
