domain,sentiment_mean,sentiment_std,subjectivity_mean,subjectivity_std,counting
www.democracynow.org,0.024359848484848484,0.12205760877537815,0.40824116161616164,0.15648522822685662,5.0
thehill.com,0.15626623376623378,0.21799033515335772,0.5034112554112554,0.23127730068234234,5.0
www.lawyersgunsmoneyblog.com,0.027722222222222214,0.1252553564562716,0.4027777777777778,0.19743181351457598,5.0
apnews.com,0.20136363636363636,0.21093194755981706,0.47357323232323234,0.42686838286426665,4.0
pitchfork.com,-0.05624999999999995,0.22764647299412885,0.4131944444444444,0.30533135714223814,4.0
www.thepinknews.com,-0.17092286501377413,0.5722949385676513,0.5032558539944904,0.39430264431055595,4.0
www.advocate.com,0.037797619047619045,0.2150743314879853,0.4178571428571428,0.19198312630565276,4.0
www.badlefthook.com,0.2138888888888889,0.22869058291947528,0.4236111111111111,0.42514521847261016,4.0
www.theblaze.com,0.021256313131313116,0.16482296778473074,0.3528914141414141,0.3477743828257945,4.0
www.channelnewsasia.com,0.06581439393939392,0.3864344823885548,0.6159090909090909,0.16824436911227053,4.0
www.globalsecurity.org,-0.07500000000000001,0.09574271077563382,0.033749999999999995,0.06749999999999999,4.0
www.nakedcapitalism.com,0.0032812499999999994,0.16179766090063435,0.32479166666666665,0.20347942725203158,4.0
sportsnaut.com,0.12350589225589227,0.13908755941812495,0.3136153198653198,0.23624292235939273,4.0
www.tvinsider.com,-0.06666666666666667,0.11547005383792516,0.34722222222222227,0.3730815122929771,3.0
dpa-international.com,0.12770562770562768,0.13826926569296935,0.22727272727272727,0.29587243174680633,3.0
mediatakeout.com,0.1721139971139971,0.22001374421620723,0.26884559884559883,0.2484569132725344,3.0
www.thestreet.com,0.18888888888888888,0.37908271353848844,0.5777777777777778,0.29122983160180355,3.0
littlethings.com,0.09166666666666667,0.07938566201357354,0.27777777777777773,0.14459794194529466,3.0
www.westernjournal.com,0.030746753246753245,0.06564584207100246,0.36733044733044734,0.12485335813550105,3.0
nationalenquirer.com,-0.052314814814814814,0.17204478613493054,0.25578703703703703,0.22168808782136448,3.0
www.dailydot.com,-0.030949605949605965,0.1517006203505824,0.4236000111000111,0.046058693775265114,3.0
www.thegatewaypundit.com,-0.034159779614325064,0.26107204886186447,0.34842363024181217,0.15158771485916686,3.0
www.portlandmercury.com,0.3327982202982203,0.28942051907865635,0.49603926166426165,0.1024234339359896,3.0
www.darkhorizons.com,0.17965367965367965,0.17851307586534176,0.5492424242424243,0.21585326231955465,3.0
prospect.org,0.11179292929292929,0.10759619773089711,0.49530182780182774,0.13077194438637826,3.0
sputnikglobe.com,0.06676181457431457,0.11011821266327164,0.28884559884559885,0.07859499778670719,3.0
hollywoodlife.com,0.07571428571428572,0.09333940699382648,0.14238095238095239,0.13175683642824093,3.0
www.project-syndicate.org,0.03078703703703704,0.07545621703544654,0.30887345679012346,0.15765645013764767,3.0
post.rlsbb.to,0.178030303030303,0.27935445556806504,0.3087121212121212,0.2698913476413804,3.0
www.wsbtv.com,0.25,0.3535533905932738,0.625,0.29462782549439487,2.0
www.denverpost.com,0.19480519480519481,0.17448089405901823,0.397267316017316,0.3488469980561555,2.0
www.wmur.com,0.12916666666666665,0.005892556509887905,0.25,0.07071067811865477,2.0
www.ndtvprofit.com,0.09642857142857142,0.13637059351454844,0.42837301587301585,0.08558236835789557,2.0
www.nbcsports.com,0.03402777777777778,0.14829600549884533,0.6354166666666666,0.04419417382415922,2.0
www.elitedaily.com,0.22743506493506493,0.20868833249953625,0.5313311688311688,0.13246773141059673,2.0
www.shtfplan.com,0.175,0.31819805153394637,0.41444444444444445,0.10528034297666372,2.0
www.spin.com,0.04999999999999999,0.3535533905932738,0.25,0.07071067811865474,2.0
bringatrailer.com,-0.010000000000000009,0.26870057685088805,0.3,0.0,2.0
www.thefutoncritic.com,0.12272727272727271,0.10928013891064825,0.3424242424242424,0.20141829524707722,2.0
www.hurriyetdailynews.com,0.07430555555555556,0.05205091583734309,0.23152777777777778,0.033980409207020175,2.0
www.euractiv.com,0.17230269730269732,0.09977905378881104,0.4084249084249084,0.0859924730234189,2.0
www.juancole.com,-0.03231292517006802,0.1900048833800587,0.30504535147392287,0.17356986182186798,2.0
www.jpost.com,-0.15153061224489797,0.13925674364184049,0.678656462585034,0.21874612839767524,2.0
www.joblo.com,0.11807359307359305,0.012091219851458286,0.3634199134199134,0.1628488344550837,2.0
